1612060988470;{"orientation": [97.613106, -32.04782, 7.868375], "mag": [], "gyro": [-0.259643, -0.207163, -0.066233], "acc": [0.675, 6.936, 7.511]}
1612060988480;{"orientation": [97.613106, -29.09531, 8.072661], "mag": [-31.114328, 23.479294, 18.343973], "gyro": [-7.6e-05, -0.004845, 0.003946], "acc": [0.792, 6.814, 7.693]}
1612060988490;{"orientation": [97.613106, -29.09531, 8.072661], "mag": [], "gyro": [-7.6e-05, -0.004845, 0.003946], "acc": [0.893, 6.726, 7.782]}
1612060988500;{"orientation": [98.62928, -30.208479, 10.408801], "mag": [-30.924326, 23.0793, 18.863976], "gyro": [-0.004602, -0.000124, -0.003682], "acc": [0.965, 6.644, 7.849]}
1612060988510;{"orientation": [98.62928, -30.208479, 10.408801], "mag": [], "gyro": [-0.004602, -0.000124, -0.003682], "acc": [1.149, 6.632, 7.794]}
1612060988520;{"orientation": [98.62928, -26.270418, 13.097264], "mag": [-30.824327, 22.989296, 19.793976], "gyro": [-0.001211, -0.001884, 0.002288], "acc": [1.24, 6.687, 7.612]}
1612060988530;{"orientation": [98.62928, -26.270418, 13.097264], "mag": [], "gyro": [-0.001211, -0.001884, 0.002288], "acc": [1.185, 6.704, 7.463]}
1612060988540;{"orientation": [98.62928, -31.11197, 12.497775], "mag": [-30.924326, 22.499298, 19.39398], "gyro": [0.000235, 0.004618, -0.003886], "acc": [1.128, 6.647, 7.49]}
1612060988550;{"orientation": [98.62928, -31.11197, 12.497775], "mag": [], "gyro": [0.000235, 0.004618, -0.003886], "acc": [1.192, 6.529, 7.619]}
1612060988560;{"orientation": [98.62928, -27.808542, 12.769117], "mag": [-30.824327, 22.6893, 19.263971], "gyro": [0.004126, -0.001344, 0.002496], "acc": [1.302, 6.482, 7.765]}
1612060988570;{"orientation": [98.62928, -27.808542, 12.769117], "mag": [], "gyro": [0.004126, -0.001344, 0.002496], "acc": [1.216, 6.503, 7.775]}
1612060988580;{"orientation": [98.62928, -22.776438, 13.061078], "mag": [-30.824327, 22.599298, 18.993973], "gyro": [-0.00086, 0.003428, -0.00081], "acc": [1.211, 6.474, 7.717]}
1612060988590;{"orientation": [99.669334, -22.776438, 13.061078], "mag": [], "gyro": [-0.00086, 0.003428, -0.00081], "acc": [1.235, 6.419, 7.628]}
1612060988600;{"orientation": [99.669334, -23.84927, 14.067604], "mag": [-30.634325, 22.299301, 19.263971], "gyro": [-0.004917, -0.003033, 0.004129], "acc": [1.305, 6.412, 7.645]}
1612060988610;{"orientation": [99.669334, -23.84927, 14.067604], "mag": [], "gyro": [-0.004917, -0.003033, 0.004129], "acc": [1.262, 6.422, 7.748]}
1612060988620;{"orientation": [99.669334, -24.561214, 13.923609], "mag": [-30.634325, 22.299301, 19.52398], "gyro": [-0.000715, 0.002708, 0.003471], "acc": [1.281, 6.307, 7.904]}
1612060988630;{"orientation": [99.669334, -24.561214, 13.923609], "mag": [], "gyro": [-0.000715, 0.002708, 0.003471], "acc": [1.333, 6.209, 8.052]}
1612060988640;{"orientation": [99.669334, -25.743818, 13.966792], "mag": [-30.534327, 21.809298, 18.863976], "gyro": [-0.001106, -0.000193, 0.004995], "acc": [1.465, 6.237, 8.155]}
1612060988650;{"orientation": [99.669334, -25.743818, 13.966792], "mag": [], "gyro": [-0.001106, -0.000193, 0.004995], "acc": [1.429, 6.283, 8.126]}
1612060988660;{"orientation": [99.669334, -42.60595, 3.777375], "mag": [-30.244328, 21.809298, 19.263971], "gyro": [0.000514, 0.001968, 0.004385], "acc": [1.417, 6.225, 8.146]}
1612060988670;{"orientation": [99.669334, -42.60595, 3.777375], "mag": [], "gyro": [0.000514, 0.001968, 0.004385], "acc": [1.25, 6.146, 8.012]}
1612060988680;{"orientation": [99.669334, -40.651604, 4.961882], "mag": [-30.634325, 21.719296, 18.993973], "gyro": [0.004529, 0.002973, -0.00239], "acc": [1.264, 6.089, 7.899]}
1612060988690;{"orientation": [99.669334, -40.651604, 4.961882], "mag": [], "gyro": [0.004529, 0.002973, -0.00239], "acc": [1.293, 6.091, 7.743]}
1612060988700;{"orientation": [98.373985, -40.09109, 6.40608], "mag": [-30.434328, 21.519297, 19.263971], "gyro": [-0.004913, 0.003039, 0.003853], "acc": [1.453, 6.249, 7.253]}
1612060988710;{"orientation": [96.872246, -40.09109, 6.40608], "mag": [], "gyro": [-0.004913, 0.003039, 0.003853], "acc": [1.398, 6.252, 7.176]}
1612060988720;{"orientation": [94.9605, -41.57893, 6.73671], "mag": [-30.724323, 21.719296, 19.133986], "gyro": [-0.000552, -0.0034, 0.001888], "acc": [1.475, 6.326, 6.992]}
1612060988730;{"orientation": [92.88043, -41.57893, 6.73671], "mag": [], "gyro": [-0.000552, -0.0034, 0.001888], "acc": [1.422, 6.295, 6.843]}
1612060988740;{"orientation": [91.84811, -40.252514, 6.774903], "mag": [-30.824327, 21.619303, 18.733978], "gyro": [-0.00403, -0.002387, 0.002268], "acc": [1.388, 6.364, 6.731]}
1612060988750;{"orientation": [90.11906, -39.568733, 6.840952], "mag": [], "gyro": [-0.140673, -0.122203, 0.097236], "acc": [1.317, 6.525, 6.676]}
1612060988760;{"orientation": [88.77276, -39.568733, 6.840952], "mag": [-31.214327, 21.329296, 18.203974], "gyro": [-0.140673, -0.122203, 0.097236], "acc": [1.264, 6.565, 6.817]}
1612060988770;{"orientation": [87.551895, -39.716007, 7.061735], "mag": [], "gyro": [-0.071152, -0.160809, 0.054983], "acc": [1.029, 6.63, 7.056]}
1612060988780;{"orientation": [86.47956, -39.716007, 7.061735], "mag": [-30.824327, 21.229298, 18.203974], "gyro": [-0.071152, -0.160809, 0.054983], "acc": [0.838, 6.534, 7.198]}
1612060988790;{"orientation": [85.109634, -39.285854, 7.147804], "mag": [], "gyro": [0.002059, -0.1923, 0.010763], "acc": [0.95, 6.709, 7.229]}
1612060988800;{"orientation": [85.109634, -39.285854, 7.147804], "mag": [-30.534327, 21.419298, 17.81398], "gyro": [0.002059, -0.1923, 0.010763], "acc": [0.811, 6.829, 7.415]}
1612060988810;{"orientation": [83.97777, -37.262367, 7.468809], "mag": [], "gyro": [0.054686, -0.19697, -0.026161], "acc": [0.78, 6.764, 7.655]}
1612060988820;{"orientation": [83.97777, -37.262367, 7.468809], "mag": [-30.634325, 21.229298, 18.473984], "gyro": [0.054686, -0.19697, -0.026161], "acc": [0.857, 6.798, 7.765]}
1612060988830;{"orientation": [82.760345, -37.289703, 7.920153], "mag": [], "gyro": [0.076384, -0.167824, -0.053582], "acc": [0.967, 6.848, 7.741]}
1612060988840;{"orientation": [82.760345, -37.289703, 7.920153], "mag": [-31.024324, 20.839298, 17.153978], "gyro": [0.076384, -0.167824, -0.053582], "acc": [0.859, 6.774, 7.583]}
1612060988850;{"orientation": [81.741196, -37.159595, 7.056711], "mag": [], "gyro": [0.07249, -0.11479, -0.069051], "acc": [0.871, 6.654, 7.432]}
1612060988860;{"orientation": [81.741196, -37.159595, 7.056711], "mag": [-30.334324, 21.1293, 17.023981], "gyro": [0.07249, -0.11479, -0.069051], "acc": [0.926, 6.656, 7.265]}
1612060988870;{"orientation": [81.741196, -38.272747, 8.186357], "mag": [], "gyro": [0.055897, -0.057459, -0.069905], "acc": [1.027, 6.711, 7.037]}
1612060988880;{"orientation": [81.741196, -38.272747, 8.186357], "mag": [-30.724323, 20.939297, 17.283976], "gyro": [0.055897, -0.057459, -0.069905], "acc": [0.977, 6.632, 6.81]}
1612060988890;{"orientation": [80.66312, -41.119568, 8.770987], "mag": [], "gyro": [0.041815, -0.015747, -0.06267], "acc": [0.907, 6.51, 6.575]}
1612060988900;{"orientation": [80.66312, -41.119568, 8.770987], "mag": [-30.724323, 20.939297, 17.543972], "gyro": [0.041815, -0.015747, -0.06267], "acc": [0.888, 6.513, 6.594]}
1612060988910;{"orientation": [80.66312, -41.119568, 8.770987], "mag": [], "gyro": [0.041815, -0.015747, -0.06267], "acc": [0.974, 6.491, 6.704]}
1612060988920;{"orientation": [80.66312, -42.5551, 8.583164], "mag": [-30.334324, 20.939297, 17.283976], "gyro": [0.043191, -0.001849, -0.060201], "acc": [1.089, 6.429, 6.759]}
1612060988930;{"orientation": [80.66312, -42.5551, 8.583164], "mag": [], "gyro": [0.043191, -0.001849, -0.060201], "acc": [1.077, 6.393, 6.819]}
1612060988940;{"orientation": [80.66312, -43.495373, 8.621533], "mag": [-30.534327, 20.639301, 17.023981], "gyro": [0.061691, -0.013858, -0.067224], "acc": [1.089, 6.46, 7.104]}
1612060988950;{"orientation": [80.66312, -43.495373, 8.621533], "mag": [], "gyro": [0.061691, -0.013858, -0.067224], "acc": [1.183, 6.362, 7.353]}
1612060988960;{"orientation": [80.66312, -43.097763, 6.944248], "mag": [-30.244328, 20.7393, 17.413986], "gyro": [0.084405, -0.037329, -0.075266], "acc": [1.168, 6.431, 7.724]}
1612060988970;{"orientation": [80.66312, -43.097763, 6.944248], "mag": [], "gyro": [0.084405, -0.037329, -0.075266], "acc": [1.06, 6.501, 7.966]}
1612060988980;{"orientation": [80.66312, -42.320953, 5.588556], "mag": [-30.334324, 20.449299, 16.493965], "gyro": [0.08975, -0.053242, -0.070417], "acc": [0.977, 6.489, 8.143]}
1612060988990;{"orientation": [81.83424, -42.320953, 5.588556], "mag": [], "gyro": [0.08975, -0.053242, -0.070417], "acc": [0.914, 6.537, 8.182]}
1612060989000;{"orientation": [81.83424, -41.680264, 4.76802], "mag": [-30.144327, 20.3493, 16.493965], "gyro": [0.064254, -0.042904, -0.047599], "acc": [0.89, 6.515, 8.146]}
1612060989010;{"orientation": [81.83424, -41.680264, 4.76802], "mag": [], "gyro": [0.064254, -0.042904, -0.047599], "acc": [0.788, 6.503, 8.019]}
1612060989020;{"orientation": [81.83424, -41.023777, 5.048796], "mag": [-30.244328, 20.249294, 16.09397], "gyro": [0.011198, -0.008253, -0.008919], "acc": [0.766, 6.589, 8.043]}
1612060989030;{"orientation": [81.83424, -41.023777, 5.048796], "mag": [], "gyro": [0.011198, -0.008253, -0.008919], "acc": [0.646, 6.551, 8.045]}
1612060989040;{"orientation": [81.83424, -41.30418, 5.137973], "mag": [-30.044323, 20.3493, 16.09397], "gyro": [-0.049672, 0.03944, 0.031287], "acc": [0.546, 6.584, 8.05]}
1612060989050;{"orientation": [82.83696, -41.30418, 5.137973], "mag": [], "gyro": [-0.049672, 0.03944, 0.031287], "acc": [0.486, 6.649, 7.88]}
1612060989060;{"orientation": [82.83696, -42.988064, 5.842395], "mag": [-30.044323, 19.959301, 16.09397], "gyro": [-0.094754, 0.091047, 0.053668], "acc": [0.409, 6.628, 7.813]}
1612060989070;{"orientation": [82.83696, -42.988064, 5.842395], "mag": [], "gyro": [-0.094754, 0.091047, 0.053668], "acc": [0.349, 6.582, 7.758]}
1612060989080;{"orientation": [82.83696, -44.282093, 5.636856], "mag": [-30.044323, 19.859297, 16.09397], "gyro": [-0.11468, 0.134025, 0.052542], "acc": [0.354, 6.549, 7.837]}
1612060989090;{"orientation": [82.83696, -44.282093, 5.636856], "mag": [], "gyro": [-0.11468, 0.134025, 0.052542], "acc": [0.275, 6.58, 7.925]}
