1612060885590;{"orientation": [116.19993, -30.94455, 15.054101], "mag": [-23.473553, 0.20787716, -3.0788064], "gyro": [-0.002477, -0.003487, 0.004406], "acc": [0.613, 6.209, 7.597]}
1612060885600;{"orientation": [116.19993, -30.94455, 15.054101], "mag": [], "gyro": [-0.002477, -0.003487, 0.004406], "acc": [0.709, 6.12, 7.961]}
1612060885610;{"orientation": [117.35023, -32.3778, 15.067816], "mag": [-23.663553, 0.98787546, -4.6588063], "gyro": [0.0, -0.004743, -0.000673], "acc": [0.735, 6.187, 8.301]}
1612060885620;{"orientation": [117.35023, -32.3778, 15.067816], "mag": [], "gyro": [0.0, -0.004743, -0.000673], "acc": [0.697, 6.192, 8.34]}
1612060885630;{"orientation": [117.35023, -32.790134, 15.343432], "mag": [-23.663553, 0.98787546, -3.8688064], "gyro": [0.002539, -0.000101, -0.002211], "acc": [0.682, 6.142, 8.27]}
1612060885640;{"orientation": [118.35629, -32.790134, 15.343432], "mag": [], "gyro": [0.002539, -0.000101, -0.002211], "acc": [0.752, 6.096, 8.088]}
1612060885650;{"orientation": [118.35629, -33.15704, 15.098056], "mag": [-23.373552, 0.30787587, -3.4788132], "gyro": [-0.003077, -0.003072, 0.002319], "acc": [0.902, 6.149, 8.055]}
1612060885660;{"orientation": [118.35629, -33.15704, 15.098056], "mag": [], "gyro": [-0.003077, -0.003072, 0.002319], "acc": [0.962, 6.118, 8.217]}
1612060885670;{"orientation": [118.35629, -30.080465, 12.205826], "mag": [-22.49355, 0.30787587, -3.3388138], "gyro": [0.004968, -0.004585, 0.00139], "acc": [0.934, 6.13, 8.359]}
1612060885680;{"orientation": [118.35629, -30.080465, 12.205826], "mag": [], "gyro": [0.004968, -0.004585, 0.00139], "acc": [0.926, 6.175, 8.364]}
1612060885690;{"orientation": [118.35629, -30.775576, 11.729495], "mag": [-22.983555, -0.09211898, -2.6788116], "gyro": [0.002507, 0.003334, -0.004994], "acc": [0.835, 6.06, 8.253]}
1612060885700;{"orientation": [118.35629, -30.775576, 11.729495], "mag": [], "gyro": [0.002507, 0.003334, -0.004994], "acc": [1.063, 6.019, 8.05]}
1612060885710;{"orientation": [119.364716, -26.622728, 7.777897], "mag": [-23.183552, -0.38211942, -3.2088041], "gyro": [-0.0015, -0.004375, 0.000798], "acc": [1.286, 5.957, 7.997]}
1612060885720;{"orientation": [119.364716, -26.622728, 7.777897], "mag": [], "gyro": [-0.0015, -0.004375, 0.000798], "acc": [1.525, 5.902, 7.782]}
1612060885730;{"orientation": [119.364716, -24.582602, 8.126977], "mag": [-22.883549, -0.18212199, -3.0788064], "gyro": [-0.002618, -0.003355, 0.001504], "acc": [1.702, 5.909, 7.617]}
1612060885740;{"orientation": [119.364716, -24.582602, 8.126977], "mag": [], "gyro": [-0.002618, -0.003355, 0.001504], "acc": [1.721, 5.842, 7.418]}
1612060885750;{"orientation": [119.364716, -28.527409, 8.297082], "mag": [-22.693554, -0.67211986, -3.0788064], "gyro": [0.003041, 0.004103, 0.000509], "acc": [1.827, 5.825, 7.382]}
1612060885760;{"orientation": [120.49506, -28.527409, 8.297082], "mag": [], "gyro": [0.003041, 0.004103, 0.000509], "acc": [1.807, 5.849, 7.336]}
1612060885770;{"orientation": [120.49506, -39.154316, 3.338818], "mag": [-22.403553, -0.77211857, -2.6788116], "gyro": [-0.002116, -0.004303, -0.001755], "acc": [1.877, 5.828, 7.324]}
1612060885780;{"orientation": [120.49506, -39.154316, 3.338818], "mag": [], "gyro": [-0.002116, -0.004303, -0.001755], "acc": [1.843, 5.849, 7.53]}
